Date,Store Location,Product Category,Units Sold,Sales Amount,Promotions/Discounts,Day Type
2023-12-04,Bangalore,Groceries,78,12792,0,Weekday
2023-12-04,Bangalore,Furniture,14,40166,0,Weekday
2023-12-04,Bangalore,Cosmetics,28,12068,1,Weekday
2023-12-04,Hyderabad,Electronics,27,57267,0,Weekday
2023-12-04,Hyderabad,Clothing,40,46640,0,Weekday
2023-12-04,Hyderabad,Groceries,76,3800,0,Weekday
2023-12-04,Hyderabad,Furniture,15,29955,0,Weekday
2023-12-04,Hyderabad,Cosmetics,22,11704,0,Weekday
2023-12-05,Kolkata,Electronics,31,70556,1,Weekday
2023-12-05,Kolkata,Clothing,45,18135,0,Weekday
2023-12-05,Kolkata,Groceries,73,9563,0,Weekday
2023-12-05,Kolkata,Furniture,13,69251,0,Weekday
2023-12-05,Kolkata,Cosmetics,37,20276,0,Weekday
2023-12-05,Delhi,Electronics,30,36330,1,Weekday
2023-12-05,Delhi,Clothing,40,18000,0,Weekday
2023-12-05,Delhi,Groceries,97,11058,1,Weekday
2023-12-05,Delhi,Furniture,13,33683,0,Weekday
2023-12-05,Delhi,Cosmetics,23,17227,0,Weekday
2023-12-05,Mumbai,Electronics,26,61386,0,Weekday
2023-12-05,Mumbai,Clothing,29,25839,0,Weekday
2023-12-05,Mumbai,Groceries,65,6760,0,Weekday
2023-12-05,Mumbai,Furniture,9,44946,0,Weekday
2023-12-05,Mumbai,Cosmetics,25,14925,0,Weekday
2023-12-05,Bangalore,Electronics,30,43620,0,Weekday
2023-12-05,Bangalore,Clothing,42,46872,0,Weekday
2023-12-05,Bangalore,Groceries,93,16089,1,Weekday
2023-12-05,Bangalore,Furniture,13,54236,0,Weekday
2023-12-05,Bangalore,Cosmetics,32,19936,1,Weekday
2023-12-05,Hyderabad,Electronics,21,26292,0,Weekday
2023-12-05,Hyderabad,Clothing,49,37632,0,Weekday
2023-12-05,Hyderabad,Groceries,70,3570,0,Weekday
2023-12-05,Hyderabad,Furniture,13,72748,0,Weekday
2023-12-05,Hyderabad,Cosmetics,30,12630,0,Weekday
2023-12-06,Kolkata,Electronics,23,38594,0,Weekday
2023-12-06,Kolkata,Clothing,40,41960,0,Weekday
2023-12-06,Kolkata,Groceries,70,9590,0,Weekday
2023-12-06,Kolkata,Furniture,11,62172,0,Weekday
2023-12-06,Kolkata,Cosmetics,23,4623,0,Weekday
2023-12-06,Delhi,Electronics,24,58800,0,Weekday
2023-12-06,Delhi,Clothing,49,26754,0,Weekday
2023-12-06,Delhi,Groceries,79,11455,1,Weekday
2023-12-06,Delhi,Furniture,10,16990,0,Weekday
2023-12-06,Delhi,Cosmetics,27,15417,0,Weekday
2023-12-06,Mumbai,Electronics,27,57483,0,Weekday
2023-12-06,Mumbai,Clothing,26,21918,0,Weekday
2023-12-06,Mumbai,Groceries,76,9728,1,Weekday
2023-12-06,Mumbai,Furniture,8,12368,0,Weekday
2023-12-06,Mumbai,Cosmetics,19,11058,0,Weekday
2023-12-06,Bangalore,Electronics,28,29176,1,Weekday
2023-12-06,Bangalore,Clothing,47,51888,0,Weekday
2023-12-06,Bangalore,Groceries,94,12596,1,Weekday
2023-12-06,Bangalore,Furniture,10,53340,0,Weekday
2023-12-06,Bangalore,Cosmetics,43,15480,0,Weekday
2023-12-06,Hyderabad,Electronics,22,54362,0,Weekday
2023-12-06,Hyderabad,Clothing,40,24280,0,Weekday
2023-12-06,Hyderabad,Groceries,66,9372,0,Weekday
2023-12-06,Hyderabad,Furniture,13,41301,0,Weekday
2023-12-06,Hyderabad,Cosmetics,37,8954,1,Weekday
2023-12-07,Kolkata,Electronics,30,42240,1,Weekday
2023-12-07,Kolkata,Clothing,51,23154,1,Weekday
2023-12-07,Kolkata,Groceries,67,10050,0,Weekday
2023-12-07,Kolkata,Furniture,15,52110,0,Weekday
2023-12-07,Kolkata,Cosmetics,32,8864,0,Weekday
2023-12-07,Delhi,Electronics,29,44196,0,Weekday
2023-12-07,Delhi,Clothing,45,41535,0,Weekday
2023-12-07,Delhi,Groceries,84,14112,0,Weekday
2023-12-07,Delhi,Furniture,17,76772,1,Weekday
2023-12-07,Delhi,Cosmetics,23,16054,0,Weekday
2023-12-07,Mumbai,Electronics,26,63388,0,Weekday
2023-12-07,Mumbai,Clothing,41,25133,0,Weekday
2023-12-07,Mumbai,Groceries,85,11050,0,Weekday
2023-12-07,Mumbai,Furniture,13,77597,0,Weekday
2023-12-07,Mumbai,Cosmetics,26,13676,0,Weekday
2023-12-07,Bangalore,Electronics,21,38346,0,Weekday
2023-12-07,Bangalore,Clothing,43,47343,0,Weekday
2023-12-07,Bangalore,Groceries,77,5236,0,Weekday
2023-12-07,Bangalore,Furniture,12,39264,1,Weekday
2023-12-07,Bangalore,Cosmetics,24,18840,0,Weekday
2023-12-07,Hyderabad,Electronics,21,25011,0,Weekday
2023-12-07,Hyderabad,Clothing,51,54519,1,Weekday
2023-12-07,Hyderabad,Groceries,57,9234,0,Weekday
2023-12-07,Hyderabad,Furniture,12,20388,0,Weekday
2023-12-07,Hyderabad,Cosmetics,40,6960,1,Weekday
2023-12-08,Kolkata,Electronics,29,29029,0,Weekday
2023-12-08,Kolkata,Clothing,38,27892,0,Weekday
2023-12-08,Kolkata,Groceries,39,3939,0,Weekday
2023-12-08,Kolkata,Furniture,12,46728,0,Weekday
2023-12-08,Kolkata,Cosmetics,38,5776,0,Weekday
2023-12-08,Delhi,Electronics,27,25812,0,Weekday
2023-12-08,Delhi,Clothing,46,20516,0,Weekday
2023-12-08,Delhi,Groceries,88,4928,1,Weekday
2023-12-08,Delhi,Furniture,12,35292,0,Weekday
2023-12-08,Delhi,Cosmetics,26,8892,0,Weekday
2023-12-08,Mumbai,Electronics,31,70618,1,Weekday
2023-12-08,Mumbai,Clothing,48,35952,0,Weekday
2023-12-08,Mumbai,Groceries,79,8769,0,Weekday
2023-12-08,Mumbai,Furniture,11,50864,0,Weekday
2023-12-08,Mumbai,Cosmetics,28,7000,0,Weekday
2023-12-08,Bangalore,Electronics,28,36876,1,Weekday
2023-12-08,Bangalore,Clothing,38,15732,0,Weekday
2023-12-08,Bangalore,Groceries,81,12474,0,Weekday
2023-12-08,Bangalore,Furniture,12,40344,0,Weekday
2023-12-08,Bangalore,Cosmetics,23,4761,0,Weekday
2023-12-08,Hyderabad,Electronics,33,48081,1,Weekday
2023-12-08,Hyderabad,Clothing,42,34692,0,Weekday
2023-12-08,Hyderabad,Groceries,76,14364,0,Weekday
2023-12-08,Hyderabad,Furniture,14,31122,0,Weekday
2023-12-08,Hyderabad,Cosmetics,35,20510,1,Weekday
2023-12-09,Kolkata,Electronics,23,39123,0,Weekend
2023-12-09,Kolkata,Clothing,66,42966,1,Weekend
2023-12-09,Kolkata,Groceries,92,8924,0,Weekend
2023-12-09,Kolkata,Furniture,12,46416,0,Weekend
2023-12-09,Kolkata,Cosmetics,30,6720,0,Weekend
2023-12-09,Delhi,Electronics,26,26390,1,Weekend
2023-12-09,Delhi,Clothing,44,15444,0,Weekend
2023-12-09,Delhi,Groceries,72,9144,0,Weekend
2023-12-09,Delhi,Furniture,13,33514,0,Weekend
2023-12-09,Delhi,Cosmetics,33,24288,1,Weekend
2023-12-09,Mumbai,Electronics,37,80845,1,Weekend
2023-12-09,Mumbai,Clothing,30,34380,0,Weekend
2023-12-09,Mumbai,Groceries,86,9374,1,Weekend
2023-12-09,Mumbai,Furniture,13,43979,1,Weekend
2023-12-09,Mumbai,Cosmetics,28,7392,0,Weekend
2023-12-09,Bangalore,Electronics,26,54938,0,Weekend
2023-12-09,Bangalore,Clothing,49,50617,1,Weekend
2023-12-09,Bangalore,Groceries,56,9912,0,Weekend
2023-12-09,Bangalore,Furniture,18,55746,1,Weekend
2023-12-09,Bangalore,Cosmetics,35,9905,0,Weekend
2023-12-09,Hyderabad,Electronics,28,63308,0,Weekend
2023-12-09,Hyderabad,Clothing,55,32450,1,Weekend
2023-12-09,Hyderabad,Groceries,78,8112,1,Weekend
2023-12-09,Hyderabad,Furniture,15,28125,1,Weekend
2023-12-09,Hyderabad,Cosmetics,35,23380,1,Weekend
2023-12-10,Kolkata,Electronics,25,44525,0,Weekend
2023-12-10,Kolkata,Clothing,46,53452,0,Weekend
2023-12-10,Kolkata,Groceries,66,12804,1,Weekend
2023-12-10,Kolkata,Furniture,15,25470,1,Weekend
2023-12-10,Kolkata,Cosmetics,30,12300,0,Weekend
2023-12-10,Delhi,Electronics,37,62049,1,Weekend
2023-12-10,Delhi,Clothing,36,32688,1,Weekend
2023-12-10,Delhi,Groceries,93,12462,0,Weekend
2023-12-10,Delhi,Furniture,14,57820,1,Weekend
2023-12-10,Delhi,Cosmetics,32,6208,0,Weekend
2023-12-10,Mumbai,Electronics,24,36864,1,Weekend
2023-12-10,Mumbai,Clothing,57,59793,1,Weekend
2023-12-10,Mumbai,Groceries,71,3621,1,Weekend
2023-12-10,Mumbai,Furniture,12,19308,0,Weekend
2023-12-10,Mumbai,Cosmetics,40,18760,1,Weekend
2023-12-10,Bangalore,Electronics,22,48114,0,Weekend
2023-12-10,Bangalore,Clothing,43,13932,1,Weekend
2023-12-10,Bangalore,Groceries,81,8829,1,Weekend
2023-12-10,Bangalore,Furniture,11,24805,0,Weekend
2023-12-10,Bangalore,Cosmetics,21,3654,0,Weekend
2023-12-10,Hyderabad,Electronics,32,28480,1,Weekend
2023-12-10,Hyderabad,Clothing,49,15778,0,Weekend
2023-12-10,Hyderabad,Groceries,83,9296,0,Weekend
2023-12-10,Hyderabad,Furniture,18,56592,1,Weekend
2023-12-10,Hyderabad,Cosmetics,38,20558,1,Weekend
2023-12-11,Kolkata,Electronics,29,32944,0,Weekday
2023-12-11,Kolkata,Clothing,43,29068,0,Weekday
2023-12-11,Kolkata,Groceries,92,16560,0,Weekday
2023-12-11,Kolkata,Furniture,14,47460,0,Weekday
2023-12-11,Kolkata,Cosmetics,27,19278,0,Weekday
2023-12-11,Delhi,Electronics,27,56349,0,Weekday
2023-12-11,Delhi,Clothing,44,40612,0,Weekday
2023-12-11,Delhi,Groceries,92,14168,1,Weekday
2023-12-11,Delhi,Furniture,11,37081,0,Weekday
2023-12-11,Delhi,Cosmetics,26,7462,1,Weekday
2023-12-11,Mumbai,Electronics,22,32076,1,Weekday
2023-12-11,Mumbai,Clothing,45,52605,0,Weekday
2023-12-11,Mumbai,Groceries,79,8137,0,Weekday
2023-12-11,Mumbai,Furniture,10,54160,1,Weekday
2023-12-11,Mumbai,Cosmetics,38,28690,1,Weekday
2023-12-11,Bangalore,Electronics,21,29862,0,Weekday
2023-12-11,Bangalore,Clothing,46,41676,0,Weekday
2023-12-11,Bangalore,Groceries,70,10920,0,Weekday
2023-12-11,Bangalore,Furniture,15,68610,1,Weekday
2023-12-11,Bangalore,Cosmetics,28,8092,1,Weekday
2023-12-11,Hyderabad,Electronics,27,66204,1,Weekday
2023-12-11,Hyderabad,Clothing,47,34592,0,Weekday
2023-12-11,Hyderabad,Groceries,76,9500,0,Weekday
2023-12-11,Hyderabad,Furniture,13,72657,0,Weekday
2023-12-11,Hyderabad,Cosmetics,32,7008,0,Weekday
2023-12-12,Kolkata,Electronics,34,70890,1,Weekday
2023-12-12,Kolkata,Clothing,49,51646,0,Weekday
2023-12-12,Kolkata,Groceries,94,9588,1,Weekday
2023-12-12,Kolkata,Furniture,11,50666,0,Weekday
2023-12-12,Kolkata,Cosmetics,28,11900,0,Weekday
2023-12-12,Delhi,Electronics,29,57275,1,Weekday
2023-12-12,Delhi,Clothing,55,49995,1,Weekday
2023-12-12,Delhi,Groceries,78,11700,1,Weekday
2023-12-12,Delhi,Furniture,12,57612,0,Weekday
2023-12-12,Delhi,Cosmetics,30,17460,0,Weekday
2023-12-12,Mumbai,Electronics,22,29854,0,Weekday
2023-12-12,Mumbai,Clothing,48,35712,0,Weekday
2023-12-12,Mumbai,Groceries,55,4675,0,Weekday
2023-12-12,Mumbai,Furniture,12,28488,0,Weekday
2023-12-12,Mumbai,Cosmetics,38,30172,1,Weekday
2023-12-12,Bangalore,Electronics,24,52392,1,Weekday
2023-12-12,Bangalore,Clothing,48,21408,0,Weekday
2023-12-12,Bangalore,Groceries,63,11088,0,Weekday
2023-12-12,Bangalore,Furniture,12,32448,0,Weekday
2023-12-12,Bangalore,Cosmetics,29,19778,0,Weekday
2023-12-12,Hyderabad,Electronics,20,22060,1,Weekday
2023-12-12,Hyderabad,Clothing,38,26372,0,Weekday
2023-12-12,Hyderabad,Groceries,72,5616,0,Weekday
2023-12-12,Hyderabad,Furniture,14,35308,0,Weekday
2023-12-12,Hyderabad,Cosmetics,30,13260,0,Weekday
2023-12-13,Kolkata,Electronics,22,54516,0,Weekday
2023-12-13,Kolkata,Clothing,28,13972,1,Weekday
2023-12-13,Kolkata,Groceries,76,12312,1,Weekday
2023-12-13,Kolkata,Furniture,20,73640,1,Weekday
2023-12-13,Kolkata,Cosmetics,22,17050,0,Weekday
2023-12-13,Delhi,Electronics,25,56625,1,Weekday
2023-12-13,Delhi,Clothing,45,26370,0,Weekday
2023-12-13,Delhi,Groceries,99,8415,0,Weekday
2023-12-13,Delhi,Furniture,8,26504,0,Weekday
2023-12-13,Delhi,Cosmetics,30,11850,0,Weekday
2023-12-13,Mumbai,Electronics,27,61695,0,Weekday
2023-12-13,Mumbai,Clothing,47,20821,0,Weekday
2023-12-13,Mumbai,Groceries,57,6840,0,Weekday
2023-12-13,Mumbai,Furniture,12,41400,0,Weekday
2023-12-13,Mumbai,Cosmetics,29,13050,0,Weekday
2023-12-13,Bangalore,Electronics,22,29656,0,Weekday
2023-12-13,Bangalore,Clothing,42,49644,1,Weekday
2023-12-13,Bangalore,Groceries,82,16072,0,Weekday
2023-12-13,Bangalore,Furniture,15,37230,1,Weekday
2023-12-13,Bangalore,Cosmetics,32,22656,1,Weekday
2023-12-13,Hyderabad,Electronics,23,22218,0,Weekday
2023-12-13,Hyderabad,Clothing,45,39285,0,Weekday
2023-12-13,Hyderabad,Groceries,111,14541,1,Weekday
2023-12-13,Hyderabad,Furniture,11,44682,0,Weekday
2023-12-13,Hyderabad,Cosmetics,30,15060,0,Weekday
2023-12-14,Kolkata,Electronics,30,57960,0,Weekday
2023-12-14,Kolkata,Clothing,43,24553,0,Weekday
2023-12-14,Kolkata,Groceries,75,11700,0,Weekday
2023-12-14,Kolkata,Furniture,15,61485,1,Weekday
2023-12-14,Kolkata,Cosmetics,26,20618,0,Weekday
2023-12-14,Delhi,Electronics,22,29700,0,Weekday
2023-12-14,Delhi,Clothing,43,29627,0,Weekday
2023-12-14,Delhi,Groceries,66,12870,0,Weekday
2023-12-14,Delhi,Furniture,12,54312,0,Weekday
2023-12-14,Delhi,Cosmetics,29,20590,0,Weekday
2023-12-14,Mumbai,Electronics,33,45210,1,Weekday
2023-12-14,Mumbai,Clothing,45,40320,0,Weekday
2023-12-14,Mumbai,Groceries,93,18414,1,Weekday
2023-12-14,Mumbai,Furniture,14,23702,1,Weekday
2023-12-14,Mumbai,Cosmetics,36,16236,0,Weekday
2023-12-14,Bangalore,Electronics,28,37912,1,Weekday
2023-12-14,Bangalore,Clothing,38,33212,0,Weekday
2023-12-14,Bangalore,Groceries,71,11644,0,Weekday
2023-12-14,Bangalore,Furniture,10,42030,0,Weekday
2023-12-14,Bangalore,Cosmetics,28,16492,0,Weekday
2023-12-14,Hyderabad,Electronics,19,37734,0,Weekday
2023-12-14,Hyderabad,Clothing,48,48768,0,Weekday
2023-12-14,Hyderabad,Groceries,69,5313,0,Weekday
2023-12-14,Hyderabad,Furniture,12,47808,0,Weekday
2023-12-14,Hyderabad,Cosmetics,33,21417,0,Weekday
2023-12-15,Kolkata,Electronics,24,27000,0,Weekday
2023-12-15,Kolkata,Clothing,42,49686,0,Weekday
2023-12-15,Kolkata,Groceries,82,14924,0,Weekday
2023-12-15,Kolkata,Furniture,16,54336,0,Weekday
2023-12-15,Kolkata,Cosmetics,23,15295,0,Weekday
2023-12-15,Delhi,Electronics,25,42425,0,Weekday
2023-12-15,Delhi,Clothing,32,19968,0,Weekday
2023-12-15,Delhi,Groceries,99,12771,0,Weekday
2023-12-15,Delhi,Furniture,15,28380,1,Weekday
2023-12-15,Delhi,Cosmetics,36,20988,0,Weekday
2023-12-15,Mumbai,Electronics,27,29808,0,Weekday
2023-12-15,Mumbai,Clothing,53,53848,1,Weekday
2023-12-15,Mumbai,Groceries,73,9782,1,Weekday
2023-12-15,Mumbai,Furniture,12,57084,0,Weekday
2023-12-15,Mumbai,Cosmetics,23,15824,0,Weekday
2023-12-15,Bangalore,Electronics,21,46263,0,Weekday
2023-12-15,Bangalore,Clothing,33,36894,1,Weekday
2023-12-15,Bangalore,Groceries,104,16744,1,Weekday
2023-12-15,Bangalore,Furniture,9,32436,0,Weekday
2023-12-15,Bangalore,Cosmetics,28,6748,1,Weekday
2023-12-15,Hyderabad,Electronics,22,51128,0,Weekday
2023-12-15,Hyderabad,Clothing,48,55536,1,Weekday
2023-12-15,Hyderabad,Groceries,55,6655,0,Weekday
2023-12-15,Hyderabad,Furniture,12,35904,0,Weekday
2023-12-15,Hyderabad,Cosmetics,36,8856,1,Weekday
2023-12-16,Kolkata,Electronics,25,32225,1,Weekend
2023-12-16,Kolkata,Clothing,27,29889,0,Weekend
2023-12-16,Kolkata,Groceries,71,11928,0,Weekend
2023-12-16,Kolkata,Furniture,11,45727,0,Weekend
2023-12-16,Kolkata,Cosmetics,44,29216,1,Weekend
2023-12-16,Delhi,Electronics,29,46458,1,Weekend
2023-12-16,Delhi,Clothing,53,30740,1,Weekend
2023-12-16,Delhi,Groceries,66,4554,0,Weekend
2023-12-16,Delhi,Furniture,13,61152,0,Weekend
2023-12-16,Delhi,Cosmetics,33,23991,1,Weekend
2023-12-16,Mumbai,Electronics,27,25488,0,Weekend
2023-12-16,Mumbai,Clothing,46,50370,0,Weekend
2023-12-16,Mumbai,Groceries,83,10790,1,Weekend
2023-12-16,Mumbai,Furniture,12,64788,1,Weekend
2023-12-16,Mumbai,Cosmetics,39,21762,1,Weekend
2023-12-16,Bangalore,Electronics,21,32781,0,Weekend
2023-12-16,Bangalore,Clothing,49,57967,0,Weekend
2023-12-16,Bangalore,Groceries,85,8245,0,Weekend
2023-12-16,Bangalore,Furniture,13,55575,1,Weekend
2023-12-16,Bangalore,Cosmetics,27,21006,0,Weekend
2023-12-16,Hyderabad,Electronics,28,49392,1,Weekend
2023-12-16,Hyderabad,Clothing,52,18148,1,Weekend
2023-12-16,Hyderabad,Groceries,79,5214,0,Weekend
2023-12-16,Hyderabad,Furniture,11,62898,0,Weekend
2023-12-16,Hyderabad,Cosmetics,30,7800,0,Weekend
2023-12-17,Kolkata,Electronics,26,60970,1,Weekend
2023-12-17,Kolkata,Clothing,54,44010,1,Weekend
2023-12-17,Kolkata,Groceries,59,11741,0,Weekend
2023-12-17,Kolkata,Furniture,13,68081,0,Weekend
2023-12-17,Kolkata,Cosmetics,34,24922,0,Weekend
2023-12-17,Delhi,Electronics,31,37169,1,Weekend
2023-12-17,Delhi,Clothing,32,29600,0,Weekend
2023-12-17,Delhi,Groceries,98,17444,1,Weekend
2023-12-17,Delhi,Furniture,15,58755,1,Weekend
2023-12-17,Delhi,Cosmetics,28,20356,0,Weekend
2023-12-17,Mumbai,Electronics,23,33281,0,Weekend
2023-12-17,Mumbai,Clothing,36,39960,0,Weekend
2023-12-17,Mumbai,Groceries,69,5865,0,Weekend
2023-12-17,Mumbai,Furniture,11,52393,0,Weekend
2023-12-17,Mumbai,Cosmetics,30,12300,1,Weekend
2023-12-17,Bangalore,Electronics,21,37800,1,Weekend
2023-12-17,Bangalore,Clothing,49,37338,1,Weekend
2023-12-17,Bangalore,Groceries,70,11480,0,Weekend
2023-12-17,Bangalore,Furniture,12,43092,0,Weekend
2023-12-17,Bangalore,Cosmetics,33,19503,1,Weekend
2023-12-17,Hyderabad,Electronics,26,26962,0,Weekend
2023-12-17,Hyderabad,Clothing,50,39000,1,Weekend
2023-12-17,Hyderabad,Groceries,59,7611,0,Weekend
2023-12-17,Hyderabad,Furniture,16,72880,1,Weekend
2023-12-17,Hyderabad,Cosmetics,41,11685,1,Weekend
2023-12-18,Kolkata,Electronics,26,48256,0,Weekday
2023-12-18,Kolkata,Clothing,47,44039,1,Weekday
2023-12-18,Kolkata,Groceries,77,3927,0,Weekday
2023-12-18,Kolkata,Furniture,17,29070,1,Weekday
2023-12-18,Kolkata,Cosmetics,28,16604,0,Weekday
2023-12-18,Delhi,Electronics,37,70411,1,Weekday
2023-12-18,Delhi,Clothing,49,14749,0,Weekday
2023-12-18,Delhi,Groceries,82,12546,1,Weekday
2023-12-18,Delhi,Furniture,15,86640,0,Weekday
2023-12-18,Delhi,Cosmetics,37,16502,0,Weekday
2023-12-18,Mumbai,Electronics,26,58344,0,Weekday
2023-12-18,Mumbai,Clothing,42,41832,0,Weekday
2023-12-18,Mumbai,Groceries,66,7788,1,Weekday
2023-12-18,Mumbai,Furniture,12,47412,1,Weekday
2023-12-18,Mumbai,Cosmetics,37,25715,0,Weekday
2023-12-18,Bangalore,Electronics,25,29025,0,Weekday
2023-12-18,Bangalore,Clothing,41,37228,0,Weekday
2023-12-18,Bangalore,Groceries,88,15840,0,Weekday
2023-12-18,Bangalore,Furniture,12,68436,1,Weekday
2023-12-18,Bangalore,Cosmetics,29,20764,0,Weekday
2023-12-18,Hyderabad,Electronics,27,44685,0,Weekday
2023-12-18,Hyderabad,Clothing,41,15252,1,Weekday
2023-12-18,Hyderabad,Groceries,73,6132,0,Weekday
2023-12-18,Hyderabad,Furniture,14,32802,0,Weekday
2023-12-18,Hyderabad,Cosmetics,27,4131,0,Weekday
2023-12-19,Kolkata,Electronics,23,31165,0,Weekday
2023-12-19,Kolkata,Clothing,37,43068,0,Weekday
2023-12-19,Kolkata,Groceries,63,10017,0,Weekday
2023-12-19,Kolkata,Furniture,10,33890,0,Weekday
2023-12-19,Kolkata,Cosmetics,24,16728,0,Weekday
2023-12-19,Delhi,Electronics,22,25850,0,Weekday
2023-12-19,Delhi,Clothing,48,34032,1,Weekday
2023-12-19,Delhi,Groceries,71,12709,0,Weekday
2023-12-19,Delhi,Furniture,14,35070,0,Weekday
2023-12-19,Delhi,Cosmetics,31,8370,0,Weekday
2023-12-19,Mumbai,Electronics,27,24138,0,Weekday
2023-12-19,Mumbai,Clothing,46,18768,0,Weekday
2023-12-19,Mumbai,Groceries,92,9936,0,Weekday
2023-12-19,Mumbai,Furniture,12,28344,0,Weekday
2023-12-19,Mumbai,Cosmetics,36,27216,1,Weekday
2023-12-19,Bangalore,Electronics,26,28990,1,Weekday
2023-12-19,Bangalore,Clothing,42,12600,0,Weekday
2023-12-19,Bangalore,Groceries,63,3213,0,Weekday
2023-12-19,Bangalore,Furniture,13,37076,1,Weekday
2023-12-19,Bangalore,Cosmetics,27,4428,0,Weekday
2023-12-19,Hyderabad,Electronics,27,63963,1,Weekday
2023-12-19,Hyderabad,Clothing,53,40810,1,Weekday
2023-12-19,Hyderabad,Groceries,77,7315,0,Weekday
2023-12-19,Hyderabad,Furniture,11,44352,0,Weekday
2023-12-19,Hyderabad,Cosmetics,27,6858,0,Weekday
2023-12-20,Kolkata,Electronics,22,21362,0,Weekday
2023-12-20,Kolkata,Clothing,39,33579,0,Weekday
2023-12-20,Kolkata,Groceries,85,6375,0,Weekday
2023-12-20,Kolkata,Furniture,12,39252,0,Weekday
2023-12-20,Kolkata,Cosmetics,37,26640,1,Weekday
2023-12-20,Delhi,Electronics,21,41916,0,Weekday
2023-12-20,Delhi,Clothing,48,22368,0,Weekday
2023-12-20,Delhi,Groceries,58,3016,0,Weekday
2023-12-20,Delhi,Furniture,15,87300,1,Weekday
2023-12-20,Delhi,Cosmetics,35,19670,0,Weekday
2023-12-20,Mumbai,Electronics,32,71712,1,Weekday
2023-12-20,Mumbai,Clothing,47,23265,1,Weekday
2023-12-20,Mumbai,Groceries,72,4608,1,Weekday
2023-12-20,Mumbai,Furniture,11,39655,1,Weekday
2023-12-20,Mumbai,Cosmetics,25,11100,0,Weekday
2023-12-20,Bangalore,Electronics,26,46878,0,Weekday
2023-12-20,Bangalore,Clothing,39,43758,0,Weekday
2023-12-20,Bangalore,Groceries,75,7950,0,Weekday
2023-12-20,Bangalore,Furniture,13,43108,1,Weekday
2023-12-20,Bangalore,Cosmetics,28,20664,0,Weekday
2023-12-20,Hyderabad,Electronics,27,23679,0,Weekday
2023-12-20,Hyderabad,Clothing,43,33712,0,Weekday
2023-12-20,Hyderabad,Groceries,78,4056,0,Weekday
2023-12-20,Hyderabad,Furniture,12,22752,0,Weekday
2023-12-20,Hyderabad,Cosmetics,28,7980,0,Weekday
2023-12-21,Kolkata,Electronics,28,60144,0,Weekday
2023-12-21,Kolkata,Clothing,43,33669,1,Weekday
2023-12-21,Kolkata,Groceries,105,8925,0,Weekday
2023-12-21,Kolkata,Furniture,12,50124,0,Weekday
2023-12-21,Kolkata,Cosmetics,30,10290,0,Weekday
2023-12-21,Delhi,Electronics,21,30744,0,Weekday
2023-12-21,Delhi,Clothing,36,37836,0,Weekday
2023-12-21,Delhi,Groceries,72,12312,0,Weekday
2023-12-21,Delhi,Furniture,12,39036,0,Weekday
2023-12-21,Delhi,Cosmetics,27,21519,1,Weekday
2023-12-21,Mumbai,Electronics,38,82878,1,Weekday
2023-12-21,Mumbai,Clothing,37,17538,0,Weekday
2023-12-21,Mumbai,Groceries,75,6900,1,Weekday
2023-12-21,Mumbai,Furniture,11,42097,0,Weekday
2023-12-21,Mumbai,Cosmetics,31,13981,0,Weekday
2023-12-21,Bangalore,Electronics,24,32856,0,Weekday
2023-12-21,Bangalore,Clothing,37,42883,0,Weekday
2023-12-21,Bangalore,Groceries,77,10703,0,Weekday
2023-12-21,Bangalore,Furniture,12,49548,0,Weekday
2023-12-21,Bangalore,Cosmetics,34,5270,0,Weekday
2023-12-21,Hyderabad,Electronics,30,26370,0,Weekday
2023-12-21,Hyderabad,Clothing,37,14208,0,Weekday
2023-12-21,Hyderabad,Groceries,64,10752,0,Weekday
2023-12-21,Hyderabad,Furniture,16,78976,0,Weekday
2023-12-21,Hyderabad,Cosmetics,42,17262,0,Weekday
2023-12-22,Kolkata,Electronics,24,32544,0,Weekday
2023-12-22,Kolkata,Clothing,53,49396,1,Weekday
2023-12-22,Kolkata,Groceries,80,6720,0,Weekday
2023-12-22,Kolkata,Furniture,15,79725,0,Weekday
2023-12-22,Kolkata,Cosmetics,31,16895,0,Weekday
2023-12-22,Delhi,Electronics,25,28325,0,Weekday
2023-12-22,Delhi,Clothing,42,32844,0,Weekday
2023-12-22,Delhi,Groceries,93,5766,0,Weekday
2023-12-22,Delhi,Furniture,11,18909,0,Weekday
2023-12-22,Delhi,Cosmetics,35,7700,0,Weekday
2023-12-22,Mumbai,Electronics,27,41877,0,Weekday
2023-12-22,Mumbai,Clothing,44,44748,0,Weekday
2023-12-22,Mumbai,Groceries,56,10864,0,Weekday
2023-12-22,Mumbai,Furniture,14,50106,0,Weekday
2023-12-22,Mumbai,Cosmetics,32,8128,0,Weekday
2023-12-22,Bangalore,Electronics,27,35964,0,Weekday
2023-12-22,Bangalore,Clothing,44,34936,0,Weekday
2023-12-22,Bangalore,Groceries,94,18612,1,Weekday
2023-12-22,Bangalore,Furniture,14,26040,0,Weekday
2023-12-22,Bangalore,Cosmetics,32,24352,0,Weekday
2023-12-22,Hyderabad,Electronics,19,22154,0,Weekday
2023-12-22,Hyderabad,Clothing,47,53392,0,Weekday
2023-12-22,Hyderabad,Groceries,80,11760,0,Weekday
2023-12-22,Hyderabad,Furniture,13,47710,0,Weekday
2023-12-22,Hyderabad,Cosmetics,29,11745,1,Weekday
2023-12-23,Kolkata,Electronics,24,32136,1,Weekend
